文件,页面/组件选择器,main.css选择器,main.css行号,备注
src/js/services/CompareService.js,.features,.features-grid,1268,
src/js/services/CompareService.js,.platforms,,,未找到CSS定义
src/js/services/CompareService.js,.CLEAR_COMPARE_LIST,,,未找到CSS定义
src/js/managers/tools-manager.js,.rejected,,,未找到CSS定义
src/js/managers/tools-manager.js,.category,,,未找到CSS定义
src/js/managers/tools-manager.js,.type,,,未找到CSS定义
src/js/managers/tools-manager.js,.price,.price,2434,
src/js/managers/tools-manager.js,.price,.price-tag,6098,
src/js/managers/tools-manager.js,.price,.price-tag.free,6107,
src/js/managers/tools-manager.js,.price,.price-tag.freemium,6112,
src/js/managers/tools-manager.js,.price,.price-tag.paid,6117,
src/js/managers/tools-manager.js,.status,.status-badge,2321,
src/js/managers/tools-manager.js,.status,.status-badge.status-active,2332,
src/js/managers/tools-manager.js,.status,.status-badge.status-new,2337,
src/js/managers/tools-manager.js,.status,.status-badge.status-popular,2342,
src/js/managers/tool-detail-navigation-manager.js,.tool-detail-nav,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.nav-tab,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.nav-tab-header,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.nav-items,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.nav-item,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.nav-item-content,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.fas,.language-option i.fas.fa-check,511,
src/js/managers/tool-detail-navigation-manager.js,.fa-external-link-alt,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.content-placeholder,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.placeholder-icon,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.fa-file-alt,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.error-details,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.error-content,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.error-icon,.error-page .error-icon,3788,
src/js/managers/tool-detail-navigation-manager.js,.fa-exclamation-triangle,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,#${tabId},,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.expandStateChanged,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.configLoaded,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.div,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.data-tool-id,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.navigationRendered,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.data-tab-id,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.active,.language-button.active,389,
src/js/managers/tool-detail-navigation-manager.js,.active,.language-button.active .language-icon,402,
src/js/managers/tool-detail-navigation-manager.js,.active,.language-button.active .language-arrow,419,
src/js/managers/tool-detail-navigation-manager.js,.active,.language-dropdown.active,438,
src/js/managers/tool-detail-navigation-manager.js,.active,.language-dropdown.dropdown-up.active,453,
src/js/managers/tool-detail-navigation-manager.js,.active,.language-option.active,490,
src/js/managers/tool-detail-navigation-manager.js,.active,.language-option.active:hover,496,
src/js/managers/tool-detail-navigation-manager.js,.active,.tutorial-tab.active,2627,
src/js/managers/tool-detail-navigation-manager.js,.active,.tab-content.active,2662,
src/js/managers/tool-detail-navigation-manager.js,.active,.tab-content.active .content-section > *,2703,
src/js/managers/tool-detail-navigation-manager.js,.active,.welcome-page.active,2902,
src/js/managers/tool-detail-navigation-manager.js,.active,.modal.active,3616,
src/js/managers/tool-detail-navigation-manager.js,.active,.mobile-overlay.active,3900,
src/js/managers/tool-detail-navigation-manager.js,.active,.faq-item.active .faq-question i,5139,
src/js/managers/tool-detail-navigation-manager.js,.active,.faq-item.active .faq-answer,5148,
src/js/managers/tool-detail-navigation-manager.js,.active,.nav-link.active,5607,
src/js/managers/tool-detail-navigation-manager.js,.active,.nav-link.active i,5614,
src/js/managers/tool-detail-navigation-manager.js,.active,.nav-link.active::before,5624,
src/js/managers/tool-detail-navigation-manager.js,.active,.rating-stars i.active,6154,
src/js/managers/tool-detail-navigation-manager.js,.active,.nav-quick-link.active,6423,
src/js/managers/tool-detail-navigation-manager.js,.active,:root.theme-dark .language-button.active,8291,
src/js/managers/tool-detail-navigation-manager.js,.active,:root.theme-dark .language-option.active,8313,
src/js/managers/tool-detail-navigation-manager.js,.data-tab-toggle,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.span,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.data-toggle,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.none,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.data-item-id,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.data-parent-id,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.data-item,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.click,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.tabActivated,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.itemActivated,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.external,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.contentLoaded,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.contentLoadError,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,.flex,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,void,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,Object,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,div,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,i,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,h2,,,未找到CSS定义
src/js/managers/tool-detail-navigation-manager.js,p,,,未找到CSS定义
src/js/managers/theme-manager.js,#theme-css,,,未找到CSS定义
src/js/managers/theme-manager.js,.default,,,未找到CSS定义
src/js/managers/theme-manager.js,.ai-tools-theme,,,未找到CSS定义
src/js/managers/theme-manager.js,.dark,,,未找到CSS定义
src/js/managers/theme-manager.js,.blue,,,未找到CSS定义
src/js/managers/theme-manager.js,.link,,,未找到CSS定义
src/js/managers/theme-manager.js,.prefetch,,,未找到CSS定义
src/js/managers/theme-manager.js,.light,,,未找到CSS定义
src/js/managers/theme-manager.js,.green,,,未找到CSS定义
src/js/managers/theme-manager.js,.purple,,,未找到CSS定义
src/js/managers/theme-manager.js,.auto,,,未找到CSS定义
src/js/managers/theme-manager.js,.theme-css-preload,,,未找到CSS定义
src/js/managers/theme-manager.js,.theme-css,,,未找到CSS定义
src/js/managers/theme-manager.js,.stylesheet,,,未找到CSS定义
src/js/managers/theme-manager.js,.load,.loading,4521,
src/js/managers/theme-manager.js,.load,.loading::after,4525,
src/js/managers/theme-manager.js,.load,.language-button.loading,8330,
src/js/managers/theme-manager.js,.load,.language-button.loading .language-text,8336,
src/js/managers/theme-manager.js,.load,.language-button.loading .language-icon,8341,
src/js/managers/theme-manager.js,.error,.error-page,3783,
src/js/managers/theme-manager.js,.error,.error-page .error-icon,3788,
src/js/managers/theme-manager.js,.error,.error-page h1,3794,
src/js/managers/theme-manager.js,.error,.error-actions,3799,
src/js/managers/theme-manager.js,.error,.language-button.error,8345,
src/js/managers/theme-manager.js,.error,.language-button.error:hover,8351,
src/js/managers/theme-manager.js,.error,.language-button.error .language-icon,8356,
src/js/managers/theme-manager.js,.theme-,:root.theme-dark body,153,
src/js/managers/theme-manager.js,.theme-,body.theme-dark,153,
src/js/managers/theme-manager.js,.theme-,:root.theme-dark body::before,7341,
src/js/managers/theme-manager.js,.theme-,body.theme-dark::before,7341,
src/js/managers/theme-manager.js,.theme-,:root.theme-dark .header,226,
src/js/managers/theme-manager.js,.theme-,body.theme-dark .header,226,
src/js/managers/theme-manager.js,.theme-,body.theme-dark .matrix-item,3133,
src/js/managers/theme-manager.js,.theme-,html.theme-dark .matrix-item,3133,
src/js/managers/theme-manager.js,.theme-,.theme-dark .matrix-item,3133,
src/js/managers/theme-manager.js,.theme-,body.theme-default .matrix-item,3141,
src/js/managers/theme-manager.js,.theme-,html.theme-default .matrix-item,3141,
src/js/managers/theme-manager.js,.theme-,.theme-default .matrix-item,3141,
src/js/managers/theme-manager.js,.theme-,body.theme-dark .matrix-item h3,3197,
src/js/managers/theme-manager.js,.theme-,html.theme-dark .matrix-item h3,3197,
src/js/managers/theme-manager.js,.theme-,.theme-dark .matrix-item h3,3197,
src/js/managers/theme-manager.js,.theme-,body.theme-default .matrix-item h3,3203,
src/js/managers/theme-manager.js,.theme-,html.theme-default .matrix-item h3,3203,
src/js/managers/theme-manager.js,.theme-,.theme-default .matrix-item h3,3203,
src/js/managers/theme-manager.js,.theme-,body.theme-dark .matrix-item p,3216,
src/js/managers/theme-manager.js,.theme-,html.theme-dark .matrix-item p,3216,
src/js/managers/theme-manager.js,.theme-,.theme-dark .matrix-item p,3216,
src/js/managers/theme-manager.js,.theme-,body.theme-default .matrix-item p,3222,
src/js/managers/theme-manager.js,.theme-,html.theme-default .matrix-item p,3222,
src/js/managers/theme-manager.js,.theme-,.theme-default .matrix-item p,3222,
src/js/managers/theme-manager.js,.theme-,.theme-switcher-container,6766,
src/js/managers/theme-manager.js,.theme-,.theme-switcher-container #themeSwitcher,6773,
src/js/managers/theme-manager.js,.theme-,.theme-switcher-container .theme-switcher,6782,
src/js/managers/theme-manager.js,.theme-,.theme-switcher-container .theme-switcher-trigger,6787,
src/js/managers/theme-manager.js,.theme-,.theme-switcher-container .theme-switcher-trigger:hover,6793,
src/js/managers/theme-manager.js,.theme-,:root.theme-dark .hero-section,7801,
src/js/managers/theme-manager.js,.theme-,body.theme-dark .hero-section,7801,
src/js/managers/theme-manager.js,.theme-,:root.theme-dark .hero-title,6959,
src/js/managers/theme-manager.js,.theme-,body.theme-dark .hero-title,6959,
src/js/managers/theme-manager.js,.theme-,:root.theme-dark .title-line.highlight,6976,
src/js/managers/theme-manager.js,.theme-,body.theme-dark .title-line.highlight,6976,
src/js/managers/theme-manager.js,.theme-,:root.theme-dark .hero-subtitle,6993,
src/js/managers/theme-manager.js,.theme-,body.theme-dark .hero-subtitle,6993,
src/js/managers/theme-manager.js,.theme-,:root.theme-dark .btn-primary,7001,
src/js/managers/theme-manager.js,.theme-,body.theme-dark .btn-primary,7001,
src/js/managers/theme-manager.js,.theme-,:root.theme-dark .btn-primary:hover,7008,
src/js/managers/theme-manager.js,.theme-,body.theme-dark .btn-primary:hover,7008,
src/js/managers/theme-manager.js,.theme-,:root.theme-dark .btn-secondary,7014,
src/js/managers/theme-manager.js,.theme-,body.theme-dark .btn-secondary,7014,
src/js/managers/theme-manager.js,.theme-,:root.theme-dark .btn-secondary:hover,7021,
src/js/managers/theme-manager.js,.theme-,body.theme-dark .btn-secondary:hover,7021,
src/js/managers/theme-manager.js,.theme-,:root.theme-blue .hero-section,7806,
src/js/managers/theme-manager.js,.theme-,body.theme-blue .hero-section,7806,
src/js/managers/theme-manager.js,.theme-,:root.theme-blue .hero-title,7039,
src/js/managers/theme-manager.js,.theme-,body.theme-blue .hero-title,7039,
src/js/managers/theme-manager.js,.theme-,:root.theme-blue .title-line.highlight,7056,
src/js/managers/theme-manager.js,.theme-,body.theme-blue .title-line.highlight,7056,
src/js/managers/theme-manager.js,.theme-,:root.theme-blue .hero-subtitle,7073,
src/js/managers/theme-manager.js,.theme-,body.theme-blue .hero-subtitle,7073,
src/js/managers/theme-manager.js,.theme-,:root.theme-blue .btn-primary,7081,
src/js/managers/theme-manager.js,.theme-,body.theme-blue .btn-primary,7081,
src/js/managers/theme-manager.js,.theme-,:root.theme-blue .btn-primary:hover,7087,
src/js/managers/theme-manager.js,.theme-,body.theme-blue .btn-primary:hover,7087,
src/js/managers/theme-manager.js,.theme-,:root.theme-blue .btn-secondary,7093,
src/js/managers/theme-manager.js,.theme-,body.theme-blue .btn-secondary,7093,
src/js/managers/theme-manager.js,.theme-,:root.theme-blue .btn-secondary:hover,7098,
src/js/managers/theme-manager.js,.theme-,body.theme-blue .btn-secondary:hover,7098,
src/js/managers/theme-manager.js,.theme-,:root.theme-green .hero-section,7811,
src/js/managers/theme-manager.js,.theme-,body.theme-green .hero-section,7811,
src/js/managers/theme-manager.js,.theme-,:root.theme-green .hero-title,7116,
src/js/managers/theme-manager.js,.theme-,body.theme-green .hero-title,7116,
src/js/managers/theme-manager.js,.theme-,:root.theme-green .title-line.highlight,7133,
src/js/managers/theme-manager.js,.theme-,body.theme-green .title-line.highlight,7133,
src/js/managers/theme-manager.js,.theme-,:root.theme-green .hero-subtitle,7150,
src/js/managers/theme-manager.js,.theme-,body.theme-green .hero-subtitle,7150,
src/js/managers/theme-manager.js,.theme-,:root.theme-green .btn-primary,7158,
src/js/managers/theme-manager.js,.theme-,body.theme-green .btn-primary,7158,
src/js/managers/theme-manager.js,.theme-,:root.theme-green .btn-primary:hover,7164,
src/js/managers/theme-manager.js,.theme-,body.theme-green .btn-primary:hover,7164,
src/js/managers/theme-manager.js,.theme-,:root.theme-green .btn-secondary,7170,
src/js/managers/theme-manager.js,.theme-,body.theme-green .btn-secondary,7170,
src/js/managers/theme-manager.js,.theme-,:root.theme-green .btn-secondary:hover,7175,
src/js/managers/theme-manager.js,.theme-,body.theme-green .btn-secondary:hover,7175,
src/js/managers/theme-manager.js,.theme-,:root.theme-purple .hero-section,7816,
src/js/managers/theme-manager.js,.theme-,body.theme-purple .hero-section,7816,
src/js/managers/theme-manager.js,.theme-,:root.theme-purple .hero-title,7193,
src/js/managers/theme-manager.js,.theme-,body.theme-purple .hero-title,7193,
src/js/managers/theme-manager.js,.theme-,:root.theme-purple .title-line.highlight,7210,
src/js/managers/theme-manager.js,.theme-,body.theme-purple .title-line.highlight,7210,
src/js/managers/theme-manager.js,.theme-,:root.theme-purple .btn-primary,7227,
src/js/managers/theme-manager.js,.theme-,body.theme-purple .btn-primary,7227,
src/js/managers/theme-manager.js,.theme-,:root.theme-purple .btn-primary:hover,7233,
